"geographicAreaM49","measuredElementSuaFbs","measuredItemParentCPC","measuredItemChildCPC","timePointYears","Value","flagObservationStatus","flagMethod"
"398","share_Up","0141","21910.03","2016",0.9998628988,"T","-"
"398","share_Up","0141","21910.03","2015",0.9998528418,"T","-"
"398","share_Up","0141","21910.03","2014",0.9998668337,"T","-"
"398","share_Up","0141","21920","2022",0.0001411338,"I","c"
"398","share_Up","0141","21920","2021",0.0001411338,"I","c"
"398","share_Up","0141","21920","2020",0.0001411338,"I","c"
"398","share_Up","0141","21920","2019",0.0001411338,"I","c"
"398","share_Up","0141","21920","2018",0.0001411338,"I","c"
"398","share_Up","0141","21920","2017",0.0001391419,"I","c"
"398","share_Up","0141","21920","2016",0.0001371012,"I","c"
"398","share_Up","0141","21920","2015",0.0001471582,"I","c"
"398","share_Up","0141","21920","2014",0.0001331663,"I","c"
"398","share_Up","0142","21421","2022",1,"I","c"
"398","share_Up","0142","21421","2021",1,"I","c"
"398","share_Up","0142","21421","2020",1,"I","c"
"398","share_Up","0142","21421","2019",1,"I","c"
"398","share_Up","0142","21421","2018",1,"I","c"
"398","share_Up","0142","21421","2017",1,"I","c"
"398","share_Up","0142","21421","2016",1,"I","c"
"398","share_Up","0142","21421","2015",1,"I","c"
"398","share_Up","0142","21421","2014",1,"I","c"
"398","share_Up","0143","2168","2022",1,"T","-"
"398","share_Up","0143","2168","2021",1,"T","-"
"398","share_Up","0143","2168","2020",1,"T","-"
"398","share_Up","0143","2168","2019",1,"T","-"
"398","share_Up","0143","2168","2018",1,"T","-"
"398","share_Up","0143","2168","2017",1,"T","-"
"398","share_Up","0143","2168","2016",1,"T","-"
"398","share_Up","0143","2168","2015",1,"T","-"
"398","share_Up","0143","2168","2014",1,"T","-"
"398","share_Up","0143","21800","2022",1,"T","-"
"398","share_Up","0143","21800","2021",1,"T","-"
"398","share_Up","0143","21800","2020",1,"T","-"
"398","share_Up","0143","21800","2019",1,"T","-"
"398","share_Up","0143","21800","2018",1,"T","-"
"398","share_Up","0143","21800","2017",1,"T","-"
"398","share_Up","0143","21800","2016",1,"T","-"
"398","share_Up","0143","21800","2015",1,"T","-"
"398","share_Up","0143","21800","2014",1,"T","-"
"398","share_Up","0143","21910.15","2022",1,"T","-"
"398","share_Up","0143","21910.15","2021",1,"T","-"
"398","share_Up","0143","21910.15","2020",1,"T","-"
"398","share_Up","0143","21910.15","2019",1,"T","-"
"398","share_Up","0143","21910.15","2018",1,"T","-"
"398","share_Up","0143","21910.15","2017",1,"T","-"
"398","share_Up","0143","21910.15","2016",1,"T","-"
"398","share_Up","0143","21910.15","2015",1,"T","-"
"398","share_Up","0143","21910.15","2014",1,"T","-"
"398","share_Up","01441","21691.12","2022",1,"T","-"
"398","share_Up","01441","21691.12","2021",1,"T","-"
"398","share_Up","01441","21691.12","2020",1,"T","-"
"398","share_Up","01441","21691.12","2019",1,"T","-"
"398","share_Up","01441","21691.12","2018",1,"T","-"
"398","share_Up","01441","21691.12","2017",1,"T","-"
"398","share_Up","01441","21691.12","2016",1,"T","-"
"398","share_Up","01441","21691.12","2015",1,"T","-"
"398","share_Up","01441","21691.12","2014",1,"T","-"
"398","share_Up","01441","21910.16","2022",1,"T","-"
"398","share_Up","01441","21910.16","2021",1,"T","-"
"398","share_Up","01441","21910.16","2020",1,"T","-"
"398","share_Up","01441","21910.16","2019",1,"T","-"
"398","share_Up","01441","21910.16","2018",1,"T","-"
"398","share_Up","01441","21910.16","2017",1,"T","-"
"398","share_Up","01441","21910.16","2016",1,"T","-"
"398","share_Up","01441","21910.16","2015",1,"T","-"
"398","share_Up","01441","21910.16","2014",1,"T","-"
"398","share_Up","01442","21641.02","2022",1,"I","c"
"398","share_Up","01442","21641.02","2021",1,"T","-"
"398","share_Up","01442","21641.02","2020",1,"T","-"
"398","share_Up","01442","21641.02","2019",1,"I","c"
"398","share_Up","01442","21641.02","2018",1,"T","-"
"398","share_Up","01442","21641.02","2017",1,"T","-"
"398","share_Up","01442","21641.02","2016",1,"T","-"
"398","share_Up","01442","21641.02","2015",1,"T","-"
"398","share_Up","01442","21641.02","2014",1,"T","-"
"398","share_Up","01442","21910.12","2022",1,"I","c"
"398","share_Up","01442","21910.12","2021",1,"T","-"
"398","share_Up","01442","21910.12","2020",1,"T","-"
"398","share_Up","01442","21910.12","2019",1,"I","c"
"398","share_Up","01442","21910.12","2018",1,"T","-"
"398","share_Up","01442","21910.12","2017",1,"T","-"
"398","share_Up","01442","21910.12","2016",1,"T","-"
"398","share_Up","01442","21910.12","2015",1,"T","-"
"398","share_Up","01442","21910.12","2014",1,"T","-"
"398","share_Up","01443","21641.01","2022",1,"T","-"
"398","share_Up","01443","21641.01","2021",1,"T","-"
"398","share_Up","01443","21641.01","2020",1,"T","-"
"398","share_Up","01443","21641.01","2019",1,"T","-"
"398","share_Up","01443","21641.01","2018",1,"T","-"
"398","share_Up","01443","21641.01","2017",1,"T","-"
"398","share_Up","01443","21641.01","2016",1,"T","-"
"398","share_Up","01443","21641.01","2015",1,"T","-"
"398","share_Up","01443","21641.01","2014",1,"T","-"
"398","share_Up","01443","21910.08","2022",1,"T","-"
"398","share_Up","01443","21910.08","2021",1,"T","-"
"398","share_Up","01443","21910.08","2020",1,"T","-"
"398","share_Up","01443","21910.08","2019",1,"T","-"
"398","share_Up","01443","21910.08","2018",1,"T","-"
"398","share_Up","01443","21910.08","2017",1,"T","-"
"398","share_Up","01443","21910.08","2016",1,"T","-"
"398","share_Up","01443","21910.08","2015",1,"T","-"
"398","share_Up","01443","21910.08","2014",1,"T","-"
"398","share_Up","01445","21631.01","2022",1,"T","-"
"398","share_Up","01445","21631.01","2021",1,"T","-"
"398","share_Up","01445","21631.01","2020",1,"T","-"
"398","share_Up","01445","21631.01","2019",1,"T","-"
"398","share_Up","01445","21631.01","2018",1,"T","-"
"398","share_Up","01445","21631.01","2017",1,"T","-"
"398","share_Up","01445","21631.01","2016",1,"T","-"
"398","share_Up","01445","21631.01","2015",1,"T","-"
"398","share_Up","01445","21631.01","2014",1,"T","-"
"398","share_Up","01445","21910.07","2022",1,"T","-"
"398","share_Up","01445","21910.07","2021",1,"T","-"
"398","share_Up","01445","21910.07","2020",1,"T","-"
"398","share_Up","01445","21910.07","2019",1,"T","-"
"398","share_Up","01445","21910.07","2018",1,"T","-"
"398","share_Up","01445","21910.07","2017",1,"T","-"
"398","share_Up","01445","21910.07","2016",1,"T","-"
"398","share_Up","01445","21910.07","2015",1,"T","-"
"398","share_Up","01445","21910.07","2014",1,"T","-"
"398","share_Up","01446","21631.02","2022",1,"T","-"
"398","share_Up","01446","21631.02","2021",1,"T","-"
"398","share_Up","01446","21631.02","2020",1,"T","-"
"398","share_Up","01446","21631.02","2019",1,"T","-"
"398","share_Up","01446","21631.02","2018",1,"T","-"
"398","share_Up","01446","21631.02","2017",1,"T","-"
"398","share_Up","01446","21631.02","2016",1,"T","-"
"398","share_Up","01446","21631.02","2015",1,"T","-"
"398","share_Up","01446","21631.02","2014",1,"T","-"
"398","share_Up","01446","21910.10","2022",1,"T","-"
"398","share_Up","01446","21910.10","2021",1,"T","-"
"398","share_Up","01446","21910.10","2020",1,"T","-"
"398","share_Up","01446","21910.10","2019",1,"T","-"
"398","share_Up","01446","21910.10","2018",1,"T","-"
"398","share_Up","01446","21910.10","2017",1,"T","-"
"398","share_Up","01446","21910.10","2016",1,"T","-"
"398","share_Up","01446","21910.10","2015",1,"T","-"
"398","share_Up","01446","21910.10","2014",1,"T","-"
"398","share_Up","01449.90","21691.90","2022",0.7438245046,"T","-"
"398","share_Up","01449.90","21691.90","2021",0.7438245046,"T","-"
"398","share_Up","01449.90","21691.90","2020",0.7438245046,"T","-"
"398","share_Up","01449.90","21691.90","2019",0.7438245046,"T","-"
"398","share_Up","01449.90","21691.90","2018",0.7438245046,"I","c"
"398","share_Up","01449.90","21691.90","2017",0.7474773944,"I","c"
"398","share_Up","01449.90","21691.90","2016",0.735323299,"I","c"
"398","share_Up","01449.90","21691.90","2015",0.7486728204,"I","c"
"398","share_Up","01449.90","21691.90","2014",0.7584360638,"I","c"
"398","share_Up","01449.90","21910.90","2022",0.7438245046,"T","-"
"398","share_Up","01449.90","21910.90","2021",0.7438245046,"T","-"
"398","share_Up","01449.90","21910.90","2020",0.7438245046,"T","-"
"398","share_Up","01449.90","21910.90","2019",0.7438245046,"T","-"
"398","share_Up","01449.90","21910.90","2018",0.7438245046,"I","c"
"398","share_Up","01449.90","21910.90","2017",0.7474773944,"I","c"
"398","share_Up","01449.90","21910.90","2016",0.735323299,"I","c"
"398","share_Up","01449.90","21910.90","2015",0.7486728204,"I","c"
"398","share_Up","01449.90","21910.90","2014",0.7584360638,"I","c"
"398","share_Up","01449.90","21920","2022",0.2561754954,"I","c"
"398","share_Up","01449.90","21920","2021",0.2561754954,"I","c"
"398","share_Up","01449.90","21920","2020",0.2561754954,"I","c"
"398","share_Up","01449.90","21920","2019",0.2561754954,"I","c"
"398","share_Up","01449.90","21920","2018",0.2561754954,"I","c"
"398","share_Up","01449.90","21920","2017",0.2525226056,"I","c"
"398","share_Up","01449.90","21920","2016",0.264676701,"I","c"
"398","share_Up","01449.90","21920","2015",0.2513271796,"I","c"
"398","share_Up","01449.90","21920","2014",0.2415639362,"I","c"
"398","share_Up","01510","21313","2022",0,"I","c"
"398","share_Up","01510","21313","2021",0,"I","c"
"398","share_Up","01510","21313","2020",0,"I","c"
"398","share_Up","01510","21313","2019",0,"I","c"
"398","share_Up","01510","21313","2018",0,"I","c"
"398","share_Up","01510","21313","2017",0,"I","c"
"398","share_Up","01510","21313","2016",0,"I","c"
"398","share_Up","01510","21313","2015",0,"I","c"
"398","share_Up","01510","21313","2014",0,"I","c"
"398","share_Up","01510","21392","2022",0,"I","c"
"398","share_Up","01510","21392","2021",0,"I","c"
"398","share_Up","01510","21392","2020",0,"I","c"
"398","share_Up","01510","21392","2019",0,"I","c"
"398","share_Up","01510","21392","2018",0,"I","c"
"398","share_Up","01510","21392","2017",0,"I","c"
"398","share_Up","01510","21392","2016",0,"I","c"
"398","share_Up","01510","21392","2015",0,"I","c"
"398","share_Up","01510","21392","2014",0,"I","c"
"398","share_Up","01510","24110","2022",0.0254861119,"I","c"
"398","share_Up","01510","24110","2021",0.0254861119,"I","c"
"398","share_Up","01510","24110","2020",0.0254861119,"I","c"
"398","share_Up","01510","24110","2019",0.0254861119,"I","c"
"398","share_Up","01510","24110","2018",0.0254861119,"I","c"
"398","share_Up","01510","24110","2017",0.0261590297,"I","c"
"398","share_Up","01510","24110","2016",0.0240609937,"I","c"
"398","share_Up","01510","24110","2015",0.0262383123,"I","c"
"398","share_Up","01510","24110","2014",0.0281777831,"I","c"
"398","share_Up","01510","2413","2022",0.9745138881,"I","c"
"398","share_Up","01510","2413","2021",0.9745138881,"I","c"
"398","share_Up","01510","2413","2020",0.9745138881,"I","c"
"398","share_Up","01510","2413","2019",0.9745138881,"I","c"
"398","share_Up","01510","2413","2018",0.9745138881,"I","c"
"398","share_Up","01510","2413","2017",0.9738409703,"I","c"
"398","share_Up","01510","2413","2016",0.9759390063,"I","c"
"398","share_Up","01510","2413","2015",0.9737616877,"I","c"
"398","share_Up","01510","2413","2014",0.9718222169,"T","-"
"398","share_Up","01510","39130.03","2022",0,"I","c"
"398","share_Up","01510","39130.03","2021",0,"I","c"
"398","share_Up","01510","39130.03","2020",0,"I","c"
"398","share_Up","01510","39130.03","2019",0,"I","c"
"398","share_Up","01510","39130.03","2018",0,"I","c"
"398","share_Up","01510","39130.03","2017",0,"I","c"
"398","share_Up","01510","39130.03","2016",0,"I","c"
"398","share_Up","01510","39130.03","2015",0,"I","c"
"398","share_Up","01510","39130.03","2014",0,"I","c"
"398","share_Up","01620","23913","2022",1,"I","c"
"398","share_Up","01620","23913","2021",1,"I","c"
"398","share_Up","01620","23913","2020",1,"I","c"
"398","share_Up","01640","23610.01","2022",1,"I","c"
"398","share_Up","01640","23610.01","2021",1,"I","c"
"398","share_Up","01640","23610.01","2020",1,"I","c"
"398","share_Up","01640","23610.01","2019",1,"I","c"
"398","share_Up","01640","23610.01","2018",1,"I","c"
"398","share_Up","01640","23610.01","2017",1,"I","c"
"398","share_Up","01640","23610.01","2016",1,"I","c"
"398","share_Up","01640","23610.01","2015",1,"I","c"
"398","share_Up","01640","23610.01","2014",1,"I","c"
"398","share_Up","01640","39150.02","2022",1,"I","c"
"398","share_Up","01640","39150.02","2021",1,"I","c"
"398","share_Up","01640","39150.02","2020",1,"I","c"
"398","share_Up","01640","39150.02","2019",1,"I","c"
"398","share_Up","01640","39150.02","2018",1,"I","c"
"398","share_Up","01640","39150.02","2017",1,"I","c"
"398","share_Up","01640","39150.02","2016",1,"I","c"
"398","share_Up","01640","39150.02","2015",1,"I","c"
"398","share_Up","01640","39150.02","2014",1,"I","c"
"398","share_Up","01801","2351f","2022",1,"T","-"
"398","share_Up","01801","2351f","2021",1,"T","-"
"398","share_Up","01801","2351f","2020",1,"T","-"
"398","share_Up","01801","2351f","2019",1,"T","-"
"398","share_Up","01801","2351f","2018",1,"T","-"
"398","share_Up","01801","2351f","2017",1,"T","-"
"398","share_Up","01801","2351f","2016",1,"T","-"
"398","share_Up","01801","2351f","2015",1,"T","-"
"398","share_Up","01801","2351f","2014",1,"T","-"
"398","share_Up","01801","23540","2022",1,"T","-"
"398","share_Up","01801","23540","2021",1,"T","-"
"398","share_Up","01801","23540","2020",1,"T","-"
"398","share_Up","01801","23540","2019",1,"T","-"
"398","share_Up","01801","23540","2018",1,"T","-"
"398","share_Up","01801","23540","2017",1,"T","-"
"398","share_Up","01801","23540","2016",1,"T","-"
"398","share_Up","01801","23540","2015",1,"T","-"
"398","share_Up","01801","23540","2014",1,"T","-"
"398","share_Up","01921.01","0143","2022",1,"T","-"
"398","share_Up","01921.01","0143","2021",1,"T","-"
"398","share_Up","01921.01","0143","2020",1,"T","-"
"398","share_Up","01921.01","0143","2019",1,"T","-"
"398","share_Up","01921.01","0143","2018",1,"T","-"
"398","share_Up","01921.01","0143","2017",1,"T","-"
"398","share_Up","01921.01","0143","2016",1,"T","-"
"398","share_Up","01921.01","0143","2015",1,"T","-"
"398","share_Up","01921.01","0143","2014",1,"T","-"
"398","share_Up","01921.01","01921.02","2022",1,"T","-"
"398","share_Up","01921.01","01921.02","2021",1,"T","-"
"398","share_Up","01921.01","01921.02","2020",1,"T","-"
"398","share_Up","01921.01","01921.02","2019",1,"T","-"
"398","share_Up","01921.01","01921.02","2018",1,"T","-"
"398","share_Up","01921.01","01921.02","2017",1,"T","-"
"398","share_Up","01921.01","01921.02","2016",1,"T","-"
"398","share_Up","01921.01","01921.02","2015",1,"T","-"
"398","share_Up","01921.01","01921.02","2014",1,"T","-"
"398","share_Up","01921.01","F0769","2022",1,"T","-"
"398","share_Up","01921.01","F0769","2021",1,"T","-"
"398","share_Up","01921.01","F0769","2020",1,"T","-"
"398","share_Up","01921.01","F0769","2019",1,"T","-"
"398","share_Up","01921.01","F0769","2018",1,"T","-"
"398","share_Up","01921.01","F0769","2017",1,"T","-"
"398","share_Up","01921.01","F0769","2016",1,"T","-"
"398","share_Up","01921.01","F0769","2015",1,"T","-"
"398","share_Up","01921.01","F0769","2014",1,"T","-"
"398","share_Up","02211","22110.02","2022",0.1392382604,"I","c"
"398","share_Up","02211","22110.02","2021",0.1392382604,"I","c"
"398","share_Up","02211","22110.02","2020",0.5687478337,"I","c"
"398","share_Up","02211","22110.02","2019",0.5687478337,"I","c"
"398","share_Up","02211","22110.02","2018",0.5690645378,"I","c"
"398","share_Up","02211","22110.02","2017",0.5785359497,"I","c"
"398","share_Up","02211","22110.02","2016",0.5793013248,"I","c"
"398","share_Up","02211","22110.02","2015",0.5488050917,"I","c"
"398","share_Up","02211","22110.02","2014",0.6122222831,"T","-"
"398","share_Up","02211","22120","2022",0.1392382604,"I","c"
"398","share_Up","02211","22120","2021",0.1392382604,"I","c"
"398","share_Up","02211","22120","2020",0.1392382604,"I","c"
"398","share_Up","02211","22120","2019",0.1392382604,"I","c"
"398","share_Up","02211","22120","2018",0.1392489156,"I","c"
"398","share_Up","02211","22120","2017",0.1392686223,"I","c"
"398","share_Up","02211","22120","2016",0.1391972433,"I","c"
"398","share_Up","02211","22120","2015",0.1392808813,"I","c"
"398","share_Up","02211","22120","2014",0.1398554642,"T","-"
"398","share_Up","02211","22130.01","2022",0.2337514357,"T","-"
"398","share_Up","02211","22130.01","2021",0.2337514357,"T","-"
"398","share_Up","02211","22130.01","2020",0.2337514357,"T","-"
"398","share_Up","02211","22130.01","2019",0.2337514357,"T","-"
"398","share_Up","02211","22130.01","2018",0.2334241667,"T","-"
"398","share_Up","02211","22130.01","2017",0.2239489592,"T","-"
"398","share_Up","02211","22130.01","2016",0.2232228699,"T","-"
"398","share_Up","02211","22130.01","2015",0.2536519184,"T","-"
"398","share_Up","02211","22130.01","2014",0.1902513989,"T","-"
"398","share_Up","02211","22211","2022",0.1529152698,"I","c"
"398","share_Up","02211","22211","2021",0.1529152698,"I","c"
"398","share_Up","02211","22211","2020",0.1529152698,"I","c"
"398","share_Up","02211","22211","2019",0.1529152698,"I","c"
"398","share_Up","02211","22211","2018",0.1529269949,"I","c"
"398","share_Up","02211","22211","2017",0.152942314,"I","c"
"398","share_Up","02211","22211","2016",0.1528765006,"I","c"
"398","share_Up","02211","22211","2015",0.1529621702,"I","c"
"398","share_Up","02211","22211","2014",0.152099,"I","c"
"398","share_Up","02211","22221.01","2022",0.0417074809,"I","c"
"398","share_Up","02211","22221.01","2021",0.0417074809,"I","c"
"398","share_Up","02211","22221.01","2020",0.0417074809,"I","c"
"398","share_Up","02211","22221.01","2019",0.0417074809,"I","c"
"398","share_Up","02211","22221.01","2018",0.041710685,"I","c"
"398","share_Up","02211","22221.01","2017",0.0417148432,"I","c"
"398","share_Up","02211","22221.01","2016",0.0416969146,"I","c"
"398","share_Up","02211","22221.01","2015",0.041720297,"I","c"
"398","share_Up","02211","22221.01","2014",0.041727318,"I","c"
"398","share_Up","02211","22230.02","2022",0.0028779799,"I","c"
"398","share_Up","02211","22230.02","2021",0.0028779799,"I","c"
"398","share_Up","02211","22230.02","2020",0.0028779799,"I","c"
"398","share_Up","02211","22230.02","2019",0.0028779799,"I","c"
"398","share_Up","02211","22230.02","2018",0.0028736156,"I","c"
"398","share_Up","02211","22230.02","2017",0.0028579339,"I","c"
"398","share_Up","02211","22230.02","2016",0.0029023901,"I","c"
"398","share_Up","02211","22230.02","2015",0.0028605227,"I","c"
"398","share_Up","02211","22230.02","2014",0.0037,"I","c"
"398","share_Up","02211","22230.03","2022",0.4295095733,"T","-"
"398","share_Up","02211","22230.03","2021",0.4295095733,"T","-"
"398","share_Up","02211","22230.03","2020",0.4295095733,"T","-"
"398","share_Up","02211","22230.03","2019",0.4295095733,"T","-"
"398","share_Up","02211","22230.03","2018",0.4298156222,"T","-"
"398","share_Up","02211","22230.03","2017",0.4392673274,"T","-"
"398","share_Up","02211","22230.03","2016",0.4401040815,"T","-"
"398","share_Up","02211","22230.03","2015",0.4095242104,"T","-"
"398","share_Up","02211","22230.03","2014",0.4723668188,"T","-"
"398","share_Up","02211","22241.01","2022",0.4295095733,"T","-"
"398","share_Up","02211","22241.01","2021",0.4295095733,"T","-"
"398","share_Up","02211","22241.01","2020",0.4295095733,"T","-"
"398","share_Up","02211","22241.01","2019",0.4295095733,"T","-"
"398","share_Up","02211","22241.01","2018",0.4298156222,"T","-"
"398","share_Up","02211","22241.01","2017",0.4392673274,"T","-"
"398","share_Up","02211","22241.01","2016",0.4401040815,"T","-"
"398","share_Up","02211","22241.01","2015",0.4095242104,"T","-"
"398","share_Up","02211","22241.01","2014",0.4723668188,"T","-"
"398","share_Up","02211","22251.01","2022",0.2337514357,"T","-"
"398","share_Up","02211","22251.01","2021",0.2337514357,"T","-"
"398","share_Up","02211","22251.01","2020",0.2337514357,"T","-"
"398","share_Up","02211","22251.01","2019",0.2337514357,"T","-"
"398","share_Up","02211","22251.01","2018",0.2334241667,"T","-"
"398","share_Up","02211","22251.01","2017",0.2239489592,"T","-"
"398","share_Up","02211","22251.01","2016",0.2232228699,"T","-"
"398","share_Up","02211","22251.01","2015",0.2536519184,"T","-"
"398","share_Up","02211","22251.01","2014",0.1902513989,"T","-"
"398","share_Up","02292","22130.01","2022",1,"I","c"
"398","share_Up","02292","22130.01","2021",1,"I","c"
"398","share_Up","02292","22130.01","2020",1,"I","c"
"398","share_Up","02292","22130.01","2019",1,"I","c"
"398","share_Up","02292","22254","2022",1,"I","c"
"398","share_Up","02292","22254","2021",1,"I","c"
"398","share_Up","02292","22254","2020",1,"I","c"
"398","share_Up","02292","22254","2019",1,"I","c"
"398","share_Up","02292","22254","2018",1,"I","c"
"398","share_Up","02292","22254","2017",1,"I","c"
"398","share_Up","02292","22254","2016",1,"I","c"
"398","share_Up","02292","22254","2015",1,"I","c"
"398","share_Up","02292","22254","2014",1,"I","c"
"398","share_Up","0231","23993.02","2022",1,"I","c"
"398","share_Up","0231","23993.02","2021",1,"I","c"
"398","share_Up","0231","23993.02","2020",1,"I","c"
"398","share_Up","0231","23993.02","2019",1,"I","c"
"398","share_Up","0231","23993.02","2018",1,"I","c"
"398","share_Up","0231","23993.02","2017",1,"I","c"
"398","share_Up","0231","23993.02","2016",1,"I","c"
"398","share_Up","0231","23993.02","2015",1,"I","c"
"398","share_Up","0231","23993.02","2014",1,"I","c"
"398","share_Up","0231","23993.03","2022",0,"I","c"
"398","share_Up","0231","23993.03","2021",0,"I","c"
"398","share_Up","0231","23993.03","2020",0,"I","c"
"398","share_Up","0231","23993.03","2019",0,"I","c"
"398","share_Up","0231","23993.03","2018",0,"I","c"
"398","share_Up","0231","23993.03","2017",0,"I","c"
"398","share_Up","0231","23993.03","2016",0,"I","c"
"398","share_Up","0231","23993.03","2015",0,"I","c"
"398","share_Up","0231","23993.03","2014",0,"I","c"
"398","share_Up","02951.01","02951.04","2022",0.8000069952,"I","c"
"398","share_Up","02951.01","02951.04","2021",0.8000069952,"I","c"
"398","share_Up","02951.01","02951.04","2020",0.8000069952,"I","c"
"398","share_Up","02951.01","02951.04","2019",0.8000069952,"I","c"
"398","share_Up","02951.01","02951.04","2018",0.8000069952,"I","c"
"398","share_Up","02951.01","02951.04","2017",0.8000069129,"I","c"
"398","share_Up","02951.01","02951.04","2016",0.8000051847,"I","c"
"398","share_Up","02951.01","02951.04","2015",0.800008888,"I","c"
"398","share_Up","02951.01","02951.04","2014",0.800006666,"I","c"
"398","share_Up","02951.01","02951.06","2022",0.1999930048,"I","c"
"398","share_Up","02951.01","02951.06","2021",0.1999930048,"I","c"
"398","share_Up","02951.01","02951.06","2020",0.1999930048,"I","c"
"398","share_Up","02951.01","02951.06","2019",0.1999930048,"I","c"
"398","share_Up","02951.01","02951.06","2018",0.1999930048,"I","c"
"398","share_Up","02951.01","02951.06","2017",0.1999930871,"I","c"
"398","share_Up","02951.01","02951.06","2016",0.1999948153,"I","c"
"398","share_Up","02951.01","02951.06","2015",0.199991112,"I","c"
"398","share_Up","02951.01","02951.06","2014",0.199993334,"I","c"
"398","share_Up","02951.04","02951.05","2022",1,"I","c"
"398","share_Up","02951.04","02951.05","2021",1,"I","c"
"398","share_Up","02951.04","02951.05","2020",1,"I","c"
"398","share_Up","02951.04","02951.05","2019",1,"I","c"
"398","share_Up","02951.04","02951.05","2018",1,"I","c"
"398","share_Up","02951.04","02951.05","2017",1,"I","c"
"398","share_Up","02951.04","02951.05","2016",1,"I","c"
"398","share_Up","02951.04","02951.05","2015",1,"I","c"
"398","share_Up","02951.04","02951.05","2014",1,"I","c"
"398","share_Up","02952.01","02952.04","2022",1,"I","c"
"398","share_Up","02952.01","02952.04","2021",1,"I","c"
"398","share_Up","02952.01","02952.04","2020",1,"I","c"
"398","share_Up","02952.01","02952.04","2019",1,"I","c"
"398","share_Up","02952.01","02952.04","2018",1,"I","c"
