"geographicAreaM49","measuredElementSuaFbs","measuredItemParentCPC","measuredItemChildCPC","timePointYears","Value","flagObservationStatus","flagMethod"
"398","share_Up","02952.01","02952.04","2017",1,"I","c"
"398","share_Up","02952.01","02952.04","2016",1,"I","c"
"398","share_Up","02952.01","02952.04","2015",1,"I","c"
"398","share_Up","02952.01","02952.04","2014",1,"I","c"
"398","share_Up","02953","02953.01","2019",0.5999896282,"I","c"
"398","share_Up","02953","02953.01","2018",0.5999896282,"I","c"
"398","share_Up","02953","02953.01","2017",0.5999922208,"I","c"
"398","share_Up","02953","02953.01","2016",0.599986665,"I","c"
"398","share_Up","02953","02953.01","2015",0.5999899988,"I","c"
"398","share_Up","02953","02953.01","2014",0.5999999985,"I","c"
"398","share_Up","02953","02953.03","2022",0.4000101909,"I","c"
"398","share_Up","02953","02953.03","2021",0.4000102875,"I","c"
"398","share_Up","02953","02953.03","2020",0.4000096607,"I","c"
"398","share_Up","02953","02953.03","2019",0.4000105944,"I","c"
"398","share_Up","02953","02953.03","2018",0.4000103718,"I","c"
"398","share_Up","02953","02953.03","2017",0.4000077792,"I","c"
"398","share_Up","02953","02953.03","2016",0.400013335,"I","c"
"398","share_Up","02953","02953.03","2015",0.4000100012,"I","c"
"398","share_Up","02953","02953.03","2014",0.4000000015,"I","c"
"398","share_Up","02953.03","02953.04","2022",1,"I","c"
"398","share_Up","02953.03","02953.04","2021",1,"I","c"
"398","share_Up","02953.03","02953.04","2020",1,"I","c"
"398","share_Up","02953.03","02953.04","2019",1,"I","c"
"398","share_Up","02953.03","02953.04","2018",1,"I","c"
"398","share_Up","02953.03","02953.04","2017",1,"I","c"
"398","share_Up","02953.03","02953.04","2016",1,"I","c"
"398","share_Up","02953.03","02953.04","2015",1,"I","c"
"398","share_Up","02953.03","02953.04","2014",1,"I","c"
"398","share_Up","21111.01","21111.02","2022",0.1538461538,"I","c"
"398","share_Up","21111.01","21111.02","2021",0.1538461538,"I","c"
"398","share_Up","21111.01","21111.02","2020",0.1538461538,"I","c"
"398","share_Up","21111.01","21111.02","2019",0.1538461538,"I","c"
"398","share_Up","21111.01","21111.02","2018",0.1538461538,"I","c"
"398","share_Up","21111.01","21111.02","2017",0.1538461538,"I","c"
"398","share_Up","21111.01","21111.02","2016",0.1538461538,"I","c"
"398","share_Up","21111.01","21111.02","2015",0.1538461538,"I","c"
"398","share_Up","21111.01","21111.02","2014",0.1538461538,"I","c"
"398","share_Up","21111.01","21182","2022",0.1538461538,"I","c"
"398","share_Up","21111.01","21182","2021",0.1538461538,"I","c"
"398","share_Up","21111.01","21182","2020",0.1538461538,"I","c"
"398","share_Up","21111.01","21182","2019",0.1538461538,"I","c"
"398","share_Up","21111.01","21182","2018",0.1538461538,"I","c"
"398","share_Up","21111.01","21182","2017",0.1538461538,"I","c"
"398","share_Up","21111.01","21182","2016",0.1538461538,"I","c"
"398","share_Up","21111.01","21182","2015",0.1538461538,"I","c"
"398","share_Up","21111.01","21182","2014",0.1538461538,"I","c"
"398","share_Up","21111.01","21512.01","2022",0.1538461538,"I","c"
"398","share_Up","21111.01","21512.01","2021",0.1538461538,"I","c"
"398","share_Up","21111.01","21512.01","2020",0.1538461538,"I","c"
"398","share_Up","21111.01","21512.01","2019",0.1538461538,"I","c"
"398","share_Up","21111.01","21512.01","2018",0.1538461538,"I","c"
"398","share_Up","21111.01","21512.01","2017",0.1538461538,"I","c"
"398","share_Up","21111.01","21512.01","2016",0.1538461538,"I","c"
"398","share_Up","21111.01","21512.01","2015",0.1538461538,"I","c"
"398","share_Up","21111.01","21512.01","2014",0.1538461538,"I","c"
"398","share_Up","21111.01","23991.04","2022",0.0769230769,"I","c"
"398","share_Up","21111.01","23991.04","2021",0.0769230769,"I","c"
"398","share_Up","21111.01","23991.04","2020",0.0769230769,"I","c"
"398","share_Up","21111.01","23991.04","2019",0.0769230769,"I","c"
"398","share_Up","21111.01","23991.04","2018",0.0769230769,"I","c"
"398","share_Up","21111.01","23991.04","2017",0.0769230769,"I","c"
"398","share_Up","21111.01","23991.04","2016",0.0769230769,"I","c"
"398","share_Up","21111.01","23991.04","2015",0.0769230769,"I","c"
"398","share_Up","21111.01","23991.04","2014",0.0769230769,"I","c"
"398","share_Up","21111.01","F0875","2022",0.6153846154,"I","c"
"398","share_Up","21111.01","F0875","2021",0.6153846154,"I","c"
"398","share_Up","21111.01","F0875","2020",0.6153846154,"I","c"
"398","share_Up","21111.01","F0875","2019",0.6153846154,"I","c"
"398","share_Up","21111.01","F0875","2018",0.6153846154,"I","c"
"398","share_Up","21111.01","F0875","2017",0.6153846154,"I","c"
"398","share_Up","21111.01","F0875","2016",0.6153846154,"I","c"
"398","share_Up","21111.01","F0875","2015",0.6153846154,"I","c"
"398","share_Up","21111.01","F0875","2014",0.6153846154,"I","c"
"398","share_Up","21113.01","21113.02","2022",1,"I","c"
"398","share_Up","21113.01","21113.02","2021",1,"I","c"
"398","share_Up","21113.01","21113.02","2020",1,"I","c"
"398","share_Up","21113.01","21113.02","2019",1,"I","c"
"398","share_Up","21113.01","21113.02","2018",1,"I","c"
"398","share_Up","21113.01","21113.02","2017",1,"I","c"
"398","share_Up","21113.01","21113.02","2016",1,"I","c"
"398","share_Up","21113.01","21113.02","2015",1,"I","c"
"398","share_Up","21113.01","21113.02","2014",1,"I","c"
"398","share_Up","21113.01","21511.02","2022",1,"I","c"
"398","share_Up","21113.01","21511.02","2021",1,"I","c"
"398","share_Up","21113.01","21511.02","2020",1,"I","c"
"398","share_Up","21113.01","21511.02","2019",1,"I","c"
"398","share_Up","21113.01","21511.02","2018",1,"I","c"
"398","share_Up","21113.01","21511.02","2017",1,"I","c"
"398","share_Up","21113.01","21511.02","2016",1,"I","c"
"398","share_Up","21113.01","21511.02","2015",1,"I","c"
"398","share_Up","21113.01","21511.02","2014",1,"I","c"
"398","share_Up","21113.02","21184.02","2022",0.7,"I","c"
"398","share_Up","21113.02","21184.02","2021",0.7,"I","c"
"398","share_Up","21113.02","21184.02","2020",0.7,"I","c"
"398","share_Up","21113.02","21184.02","2019",0.7,"I","c"
"398","share_Up","21113.02","21184.02","2018",0.7,"I","c"
"398","share_Up","21113.02","21184.02","2017",0.7,"I","c"
"398","share_Up","21113.02","21184.02","2016",0.7,"I","c"
"398","share_Up","21113.02","21184.02","2015",0.7,"I","c"
"398","share_Up","21113.02","21184.02","2014",0.7,"I","c"
"398","share_Up","21113.02","F1042","2022",0.3,"I","c"
"398","share_Up","21113.02","F1042","2021",0.3,"I","c"
"398","share_Up","21113.02","F1042","2020",0.3,"I","c"
"398","share_Up","21113.02","F1042","2019",0.3,"I","c"
"398","share_Up","21113.02","F1042","2018",0.3,"I","c"
"398","share_Up","21113.02","F1042","2017",0.3,"I","c"
"398","share_Up","21113.02","F1042","2016",0.3,"I","c"
"398","share_Up","21113.02","F1042","2015",0.3,"I","c"
"398","share_Up","21113.02","F1042","2014",0.3,"I","c"
"398","share_Up","21151","21183","2022",1,"I","c"
"398","share_Up","21151","21183","2021",1,"I","c"
"398","share_Up","21151","21183","2020",1,"I","c"
"398","share_Up","21151","21183","2019",1,"I","c"
"398","share_Up","21151","21183","2018",1,"I","c"
"398","share_Up","21151","21183","2017",1,"I","c"
"398","share_Up","21151","21183","2016",1,"I","c"
"398","share_Up","21151","21183","2015",1,"I","c"
"398","share_Up","21151","21183","2014",1,"I","c"
"398","share_Up","21170.92","F1172","2022",1,"I","c"
"398","share_Up","21170.92","F1172","2021",1,"I","c"
"398","share_Up","21170.92","F1172","2020",1,"I","c"
"398","share_Up","21170.92","F1172","2019",1,"I","c"
"398","share_Up","21170.92","F1172","2018",1,"I","c"
"398","share_Up","21170.92","F1172","2017",1,"I","c"
"398","share_Up","21170.92","F1172","2016",1,"I","c"
"398","share_Up","21170.92","F1172","2015",1,"I","c"
"398","share_Up","21170.92","F1172","2014",1,"I","c"
"398","share_Up","21511.02","21521","2022",1,"I","c"
"398","share_Up","21511.02","21521","2021",1,"I","c"
"398","share_Up","21511.02","21521","2020",1,"I","c"
"398","share_Up","21511.02","21521","2019",1,"I","c"
"398","share_Up","21511.02","21521","2018",1,"I","c"
"398","share_Up","21511.02","21521","2017",1,"I","c"
"398","share_Up","21511.02","21521","2016",1,"I","c"
"398","share_Up","21511.02","21521","2015",1,"I","c"
"398","share_Up","21511.02","21521","2014",1,"I","c"
"398","share_Up","21514","21529.03","2022",1,"I","c"
"398","share_Up","21514","21529.03","2021",1,"I","c"
"398","share_Up","21514","21529.03","2020",1,"I","c"
"398","share_Up","21514","21529.03","2019",1,"I","c"
"398","share_Up","21514","21529.03","2018",1,"I","c"
"398","share_Up","21514","21529.03","2017",1,"I","c"
"398","share_Up","21514","21529.03","2016",1,"I","c"
"398","share_Up","21514","21529.03","2015",1,"I","c"
"398","share_Up","21514","21529.03","2014",1,"I","c"
"398","share_Up","21631.01","21700.02","2022",1,"T","-"
"398","share_Up","21631.01","21700.02","2021",1,"T","-"
"398","share_Up","21631.01","21700.02","2020",1,"T","-"
"398","share_Up","21631.01","21700.02","2019",1,"T","-"
"398","share_Up","21631.01","21700.02","2018",1,"T","-"
"398","share_Up","21631.01","21700.02","2017",1,"T","-"
"398","share_Up","21631.01","21700.02","2016",1,"T","-"
"398","share_Up","21631.01","21700.02","2015",1,"T","-"
"398","share_Up","21631.01","21700.02","2014",1,"T","-"
"398","share_Up","2168","21700.02","2022",1,"T","-"
"398","share_Up","2168","21700.02","2021",1,"T","-"
"398","share_Up","2168","21700.02","2020",1,"T","-"
"398","share_Up","2168","21700.02","2019",1,"T","-"
"398","share_Up","2168","21700.02","2018",1,"T","-"
"398","share_Up","2168","21700.02","2017",1,"T","-"
"398","share_Up","2168","21700.02","2016",1,"T","-"
"398","share_Up","2168","21700.02","2015",1,"T","-"
"398","share_Up","2168","21700.02","2014",1,"T","-"
"398","share_Up","22110.02","22211","2022",0.3548032498,"I","c"
"398","share_Up","22110.02","22211","2021",0.3548032498,"I","c"
"398","share_Up","22110.02","22211","2020",0.3548032498,"I","c"
"398","share_Up","22110.02","22211","2019",0.3548032498,"I","c"
"398","share_Up","22110.02","22211","2018",0.3548032498,"I","c"
"398","share_Up","22110.02","22211","2017",0.3559359496,"I","c"
"398","share_Up","22110.02","22211","2016",0.3584438083,"I","c"
"398","share_Up","22110.02","22211","2015",0.3500299916,"I","c"
"398","share_Up","22110.02","22211","2014",0.3593340491,"I","c"
"398","share_Up","22110.02","22212","2022",0.0819086497,"I","c"
"398","share_Up","22110.02","22212","2021",0.0819086497,"I","c"
"398","share_Up","22110.02","22212","2020",0.0819086497,"I","c"
"398","share_Up","22110.02","22212","2019",0.0819086497,"I","c"
"398","share_Up","22110.02","22212","2018",0.0819086497,"I","c"
"398","share_Up","22110.02","22212","2017",0.083112476,"I","c"
"398","share_Up","22110.02","22212","2016",0.0845326817,"I","c"
"398","share_Up","22110.02","22212","2015",0.0780807913,"I","c"
"398","share_Up","22110.02","22212","2014",0.0867239551,"I","c"
"398","share_Up","22110.02","22260","2022",0.5632881005,"I","c"
"398","share_Up","22110.02","22260","2021",0.5632881005,"I","c"
"398","share_Up","22110.02","22260","2020",0.5632881005,"I","c"
"398","share_Up","22110.02","22260","2019",0.5632881005,"I","c"
"398","share_Up","22110.02","22260","2018",0.5632881005,"I","c"
"398","share_Up","22110.02","22260","2017",0.5609515743,"I","c"
"398","share_Up","22110.02","22260","2016",0.55702351,"I","c"
"398","share_Up","22110.02","22260","2015",0.5718892171,"I","c"
"398","share_Up","22110.02","22260","2014",0.5539419958,"I","c"
"398","share_Up","22130.01","22130.03","2022",1,"I","c"
"398","share_Up","22130.01","22130.03","2021",1,"I","c"
"398","share_Up","22130.01","22130.03","2020",1,"I","c"
"398","share_Up","22130.01","22130.03","2019",1,"I","c"
"398","share_Up","22130.01","22130.03","2018",1,"I","c"
"398","share_Up","22130.01","22130.03","2017",1,"I","c"
"398","share_Up","22130.01","22130.03","2016",1,"I","c"
"398","share_Up","22130.01","22130.03","2015",1,"I","c"
"398","share_Up","22130.01","22130.03","2014",1,"I","c"
"398","share_Up","22230.03","22230.04","2022",1,"I","c"
"398","share_Up","22230.03","22230.04","2021",1,"I","c"
"398","share_Up","22230.03","22230.04","2020",1,"I","c"
"398","share_Up","22230.03","22230.04","2019",1,"I","c"
"398","share_Up","23110","23140.08","2022",0.14,"E","f"
"398","share_Up","23110","23140.08","2021",0.17,"E","f"
"398","share_Up","23110","23140.08","2020",0.230878,"I","c"
"398","share_Up","23110","23140.08","2019",0.230878,"I","c"
"398","share_Up","23110","23140.08","2018",0.245878,"I","c"
"398","share_Up","23110","23140.08","2017",0.1310993533,"I","c"
"398","share_Up","23110","23140.08","2016",0.130375797,"I","c"
"398","share_Up","23110","23140.08","2015",0.1298331298,"I","c"
"398","share_Up","23110","23140.08","2014",0.1330891331,"I","c"
"398","share_Up","23110","23220.01","2022",0.77,"I","c"
"398","share_Up","23110","23220.01","2021",0.75,"I","c"
"398","share_Up","23110","23220.01","2020",0.6300002164,"I","c"
"398","share_Up","23110","23220.01","2019",0.6300002164,"E","f"
"398","share_Up","23110","23220.01","2018",0.61,"E","f"
"398","share_Up","23110","23220.01","2017",0.7341563786,"I","c"
"398","share_Up","23110","23220.01","2016",0.7301044634,"I","c"
"398","share_Up","23110","23220.01","2015",0.7270655271,"I","c"
"398","share_Up","23110","23220.01","2014",0.7452991453,"I","c"
"398","share_Up","23110","23220.02","2022",0.77,"I","c"
"398","share_Up","23110","23220.02","2021",0.75,"I","c"
"398","share_Up","23110","23220.02","2020",0.6300002164,"I","c"
"398","share_Up","23110","23220.02","2019",0.6300002164,"E","f"
"398","share_Up","23110","23220.02","2018",0.61,"E","f"
"398","share_Up","23110","23220.02","2017",0.7341563786,"I","c"
"398","share_Up","23110","23220.02","2016",0.7301044634,"I","c"
"398","share_Up","23110","23220.02","2015",0.7270655271,"I","c"
"398","share_Up","23110","23220.02","2014",0.7452991453,"I","c"
"398","share_Up","23110","23710","2022",0.09,"I","c"
"398","share_Up","23110","23710","2021",0.08,"I","c"
"398","share_Up","23110","23710","2020",0.1391217836,"I","c"
"398","share_Up","23110","23710","2019",0.1391217836,"I","c"
"398","share_Up","23110","23710","2018",0.144122,"I","c"
"398","share_Up","23110","23710","2017",0.1347442681,"I","c"
"398","share_Up","23110","23710","2016",0.1395197395,"I","c"
"398","share_Up","23110","23710","2015",0.1431013431,"I","c"
"398","share_Up","23110","23710","2014",0.1216117216,"I","c"
"398","share_Up","23120.03","23220.04","2022",1,"I","c"
"398","share_Up","23120.03","23220.04","2021",1,"I","c"
"398","share_Up","23120.03","23220.04","2020",1,"I","c"
"398","share_Up","23120.03","23220.04","2019",1,"I","c"
"398","share_Up","23120.03","23220.04","2018",1,"I","c"
"398","share_Up","23120.03","23220.04","2017",1,"I","c"
"398","share_Up","23120.03","23220.04","2016",1,"I","c"
"398","share_Up","23120.03","23220.04","2015",1,"I","c"
"398","share_Up","23120.03","23220.04","2014",1,"I","c"
"398","share_Up","23120.03","39130.02","2022",1,"I","c"
"398","share_Up","23120.03","39130.02","2021",1,"I","c"
"398","share_Up","23120.03","39130.02","2020",1,"I","c"
"398","share_Up","23120.03","39130.02","2019",1,"I","c"
"398","share_Up","23120.03","39130.02","2018",1,"I","c"
"398","share_Up","23120.03","39130.02","2017",1,"I","c"
"398","share_Up","23120.03","39130.02","2016",1,"I","c"
"398","share_Up","23120.03","39130.02","2015",1,"I","c"
"398","share_Up","23120.03","39130.02","2014",1,"I","c"
"398","share_Up","23140.04","23120.02","2022",1,"I","c"
"398","share_Up","23140.04","23120.02","2021",1,"I","c"
"398","share_Up","23140.04","23120.02","2020",1,"I","c"
"398","share_Up","23140.04","23120.02","2019",1,"I","c"
"398","share_Up","23140.04","23120.02","2018",1,"I","c"
"398","share_Up","23140.04","23120.02","2017",1,"I","c"
"398","share_Up","23140.04","23120.02","2016",1,"I","c"
"398","share_Up","23140.04","23120.02","2015",1,"I","c"
"398","share_Up","23140.04","23120.02","2014",1,"I","c"
"398","share_Up","23140.04","23140.05","2022",1,"I","c"
"398","share_Up","23140.04","23140.05","2021",1,"I","c"
"398","share_Up","23140.04","23140.05","2020",1,"I","c"
"398","share_Up","23140.04","23140.05","2019",1,"I","c"
"398","share_Up","23140.04","23140.05","2018",1,"I","c"
"398","share_Up","23140.04","23140.05","2017",1,"I","c"
"398","share_Up","23140.04","23140.05","2016",1,"I","c"
"398","share_Up","23140.04","23140.05","2015",1,"I","c"
"398","share_Up","23140.04","23140.05","2014",1,"I","c"
"398","share_Up","23140.06","21691.02","2022",1,"I","c"
"398","share_Up","23140.06","21691.02","2021",1,"I","c"
"398","share_Up","23140.06","21691.02","2020",1,"I","c"
"398","share_Up","23140.06","21691.02","2019",1,"I","c"
"398","share_Up","23140.06","21691.02","2018",1,"I","c"
"398","share_Up","23140.06","21691.02","2017",1,"I","c"
"398","share_Up","23140.06","21691.02","2016",1,"I","c"
"398","share_Up","23140.06","21691.02","2015",1,"I","c"
"398","share_Up","23140.06","21691.02","2014",1,"I","c"
"398","share_Up","23140.06","21910.02","2022",1,"I","c"
"398","share_Up","23140.06","21910.02","2021",1,"I","c"
"398","share_Up","23140.06","21910.02","2020",1,"I","c"
"398","share_Up","23140.06","21910.02","2019",1,"I","c"
"398","share_Up","23140.06","21910.02","2018",1,"I","c"
"398","share_Up","23140.06","21910.02","2017",1,"I","c"
"398","share_Up","23140.06","21910.02","2016",1,"I","c"
"398","share_Up","23140.06","21910.02","2015",1,"I","c"
"398","share_Up","23140.06","21910.02","2014",1,"I","c"
"398","share_Up","23161.02","23161.03","2022",1,"I","c"
"398","share_Up","23161.02","23161.03","2021",1,"I","c"
"398","share_Up","23161.02","23161.03","2020",1,"E","f"
"398","share_Up","23161.02","23161.03","2019",1,"I","c"
"398","share_Up","23161.02","23161.03","2018",1,"I","c"
"398","share_Up","23161.02","23161.03","2017",1,"I","c"
"398","share_Up","23161.02","23161.03","2016",1,"I","c"
"398","share_Up","23161.02","23161.03","2015",1,"I","c"
"398","share_Up","23161.02","23161.03","2014",1,"I","c"
"398","share_Up","23161.03","23120.01","2022",0.9,"I","c"
"398","share_Up","23161.03","23120.01","2021",0.9,"I","c"
"398","share_Up","23161.03","23120.01","2020",0.9,"I","c"
"398","share_Up","23161.03","23120.01","2019",0.9,"I","c"
"398","share_Up","23161.03","23120.01","2018",0.9,"I","c"
"398","share_Up","23161.03","23120.01","2017",0.9,"I","c"
"398","share_Up","23161.03","23120.01","2016",0.9,"I","c"
"398","share_Up","23161.03","23120.01","2015",0.9,"I","c"
"398","share_Up","23161.03","23120.01","2014",0.9,"I","c"
"398","share_Up","23161.03","23220.03","2022",0.1,"I","c"
"398","share_Up","23161.03","23220.03","2021",0.1,"I","c"
"398","share_Up","23161.03","23220.03","2020",0.1,"I","c"
"398","share_Up","23161.03","23220.03","2019",0.1,"I","c"
"398","share_Up","23161.03","23220.03","2018",0.1,"I","c"
"398","share_Up","23161.03","23220.03","2017",0.1,"I","c"
"398","share_Up","23161.03","23220.03","2016",0.1,"I","c"
"398","share_Up","23161.03","23220.03","2015",0.1,"I","c"
"398","share_Up","23161.03","23220.03","2014",0.1,"I","c"
"398","share_Up","23161.03","39130.01","2022",0.1,"I","c"
"398","share_Up","23161.03","39130.01","2021",0.1,"I","c"
"398","share_Up","23161.03","39130.01","2020",0.1,"I","c"
"398","share_Up","23161.03","39130.01","2019",0.1,"I","c"
"398","share_Up","23161.03","39130.01","2018",0.1,"I","c"
"398","share_Up","23161.03","39130.01","2017",0.1,"I","c"
"398","share_Up","23161.03","39130.01","2016",0.1,"I","c"
"398","share_Up","23161.03","39130.01","2015",0.1,"I","c"
"398","share_Up","23161.03","39130.01","2014",0.1,"I","c"
"398","share_Up","23220.02","39130.04","2022",1,"I","c"
"398","share_Up","23220.02","39130.04","2021",1,"I","c"
"398","share_Up","23220.02","39130.04","2020",1,"I","c"
"398","share_Up","23220.02","39130.04","2019",1,"I","c"
"398","share_Up","23220.02","39130.04","2018",1,"I","c"
"398","share_Up","23220.02","39130.04","2017",1,"I","c"
"398","share_Up","23220.02","39130.04","2016",1,"I","c"
"398","share_Up","23220.02","39130.04","2015",1,"I","c"
"398","share_Up","23220.02","39130.04","2014",1,"I","c"
"398","share_Up","23220.04","23210.05","2022",1,"E","f"
"398","share_Up","23220.04","23210.05","2021",1,"E","f"
"398","share_Up","2351f","23520","2022",1,"I","c"
"398","share_Up","2351f","23520","2021",1,"I","c"
"398","share_Up","2351f","23520","2020",1,"I","c"
"398","share_Up","2351f","23520","2019",1,"I","c"
"398","share_Up","2351f","23520","2018",1,"I","c"
"398","share_Up","2351f","23520","2017",1,"I","c"
"398","share_Up","2351f","23520","2016",1,"I","c"
"398","share_Up","2351f","23520","2015",1,"I","c"
"398","share_Up","2351f","23520","2014",1,"I","c"
"398","share_Up","23540","24110","2022",0.0254861119,"I","c"
"398","share_Up","23540","24110","2021",0.0254861119,"I","c"
"398","share_Up","23540","24110","2020",0.0254861119,"I","c"
"398","share_Up","23540","24110","2019",0.0254861119,"I","c"
"398","share_Up","23540","24110","2018",0.0254861119,"I","c"
"398","share_Up","23540","24110","2017",0.0261590297,"I","c"
"398","share_Up","23540","24110","2016",0.0240609937,"I","c"
"398","share_Up","23540","24110","2015",0.0262383123,"I","c"
"398","share_Up","23540","24110","2014",0.0281777831,"I","c"
"398","share_Up","23540","2413","2022",0.9745138881,"I","c"
"398","share_Up","23540","2413","2021",0.9745138881,"I","c"
"398","share_Up","23540","2413","2020",0.9745138881,"I","c"
"398","share_Up","23540","2413","2019",0.9745138881,"I","c"
"398","share_Up","23540","2413","2018",0.9745138881,"I","c"
"398","share_Up","23540","2413","2017",0.9738409703,"I","c"
"398","share_Up","23540","2413","2016",0.9759390063,"I","c"
"398","share_Up","23540","2413","2015",0.9737616877,"I","c"
"398","share_Up","23540","2413","2014",0.9718222169,"T","-"
"398","share_Up","24212.01","24212.02","2022",1,"T","-"
"398","share_Up","24212.01","24212.02","2021",1,"T","-"
"398","share_Up","24212.01","24212.02","2020",0,"T","-"
"398","share_Up","24212.01","24212.02","2019",0,"T","-"
"398","share_Up","24320","24110","2022",0.0023024796,"I","c"
"398","share_Up","24320","24110","2021",0.0023024796,"I","c"
"398","share_Up","24320","24110","2020",0.0023024796,"I","c"
"398","share_Up","24320","24110","2019",0.0023024796,"I","c"
"398","share_Up","24320","24110","2018",0.0023024796,"I","c"
"398","share_Up","24320","24110","2017",0.0023573772,"I","c"
"398","share_Up","24320","24110","2016",0.0022238161,"I","c"
"398","share_Up","24320","24110","2015",0.0023262456,"I","c"
"398","share_Up","24320","24110","2014",0.0025220697,"I","c"
"398","share_Up","24320","2413","2022",0.15,"I","c"
"398","share_Up","24320","2413","2021",0.15,"I","c"
"398","share_Up","24320","2413","2020",0.0908312563,"I","c"
"398","share_Up","24320","2413","2019",0.0908312563,"I","c"
"398","share_Up","24320","2413","2018",0.0908312563,"I","c"
"398","share_Up","24320","2413","2017",0.0903633396,"I","c"
"398","share_Up","24320","2413","2016",0.0929702478,"I","c"
"398","share_Up","24320","2413","2015",0.0891601817,"I","c"
"398","share_Up","24320","2413","2014",0.0481115812,"T","-"
"398","share_Up","24320","24310.01","2022",0.85,"T","-"
"398","share_Up","24320","24310.01","2021",0.85,"T","-"
"398","share_Up","24320","24310.01","2020",0.9068662641,"T","-"
"398","share_Up","24320","24310.01","2019",0.9068662641,"T","-"
"398","share_Up","24320","24310.01","2018",0.9068662641,"T","-"
"398","share_Up","24320","24310.01","2017",0.9072792832,"T","-"
"398","share_Up","24320","24310.01","2016",0.9048059361,"T","-"
"398","share_Up","24320","24310.01","2015",0.9085135727,"T","-"
"398","share_Up","24320","24310.01","2014",0.9493663491,"T","-"
"398","share_Up","F0665","F0666","2022",0,"I","c"
"398","share_Up","F0665","F0666","2021",0,"I","c"
"398","share_Up","F0665","F0666","2020",0,"I","c"
"398","share_Up","F0665","F0666","2019",0,"I","c"
"398","share_Up","F0665","F0666","2018",0,"I","c"
"398","share_Up","F0665","F0666","2017",0,"I","c"
"398","share_Up","F0665","F0666","2016",0,"I","c"
"398","share_Up","F0665","F0666","2015",0,"I","c"
"398","share_Up","F0665","F0666","2014",0,"I","c"
